name,date,value
SSR RSI Smoothed,2021-06-08,31.60187285078559
SSR RSI Smoothed,2021-06-09,31.845540491517305
SSR RSI Smoothed,2021-06-10,32.06368374839593
SSR RSI Smoothed,2021-06-11,32.29411338228331
SSR RSI Smoothed,2021-06-12,32.44030208692474
SSR RSI Smoothed,2021-06-13,32.83647278536497
SSR RSI Smoothed,2021-06-14,33.32858749783739
SSR RSI Smoothed,2021-06-15,33.796765584191775
SSR RSI Smoothed,2021-06-16,34.12835651934341
SSR RSI Smoothed,2021-06-17,34.44111111736343
SSR RSI Smoothed,2021-06-18,34.60427867101905
SSR RSI Smoothed,2021-06-19,34.75428805228573
SSR RSI Smoothed,2021-06-20,34.90259004955561
SSR RSI Smoothed,2021-06-21,34.83070797925477
SSR RSI Smoothed,2021-06-22,34.82887936970209
SSR RSI Smoothed,2021-06-23,34.94085199969374
SSR RSI Smoothed,2021-06-24,35.140410588192736
SSR RSI Smoothed,2021-06-25,35.169205665941206
SSR RSI Smoothed,2021-06-26,35.2205976128798
SSR RSI Smoothed,2021-06-27,35.49852310589278
SSR RSI Smoothed,2021-06-28,35.77852901022599
SSR RSI Smoothed,2021-06-29,36.18012988669389
SSR RSI Smoothed,2021-06-30,36.518093693902884
SSR RSI Smoothed,2021-07-01,36.732127012722486
SSR RSI Smoothed,2021-07-02,36.956599617508864
SSR RSI Smoothed,2021-07-03,37.25474805427503
SSR RSI Smoothed,2021-07-04,37.61962270766499
SSR RSI Smoothed,2021-07-05,37.8631718419999
SSR RSI Smoothed,2021-07-06,38.124385770655934
SSR RSI Smoothed,2021-07-07,38.367639745501684
SSR RSI Smoothed,2021-07-08,38.51061157835076
SSR RSI Smoothed,2021-07-09,38.7782906004178
SSR RSI Smoothed,2021-07-10,39.02127068939517
SSR RSI Smoothed,2021-07-11,39.34083187709185
SSR RSI Smoothed,2021-07-12,39.5449677049378
SSR RSI Smoothed,2021-07-13,39.70998264536071
SSR RSI Smoothed,2021-07-14,39.88385892569749
SSR RSI Smoothed,2021-07-15,39.94862191178495
SSR RSI Smoothed,2021-07-16,39.99863217381513
SSR RSI Smoothed,2021-07-17,40.077265174338685
SSR RSI Smoothed,2021-07-18,40.20146750230197
SSR RSI Smoothed,2021-07-19,40.239529586752525
SSR RSI Smoothed,2021-07-20,40.15919648598488
SSR RSI Smoothed,2021-07-21,40.44571282190451
SSR RSI Smoothed,2021-07-22,40.76241904725234
SSR RSI Smoothed,2021-07-23,41.217490096147095
SSR RSI Smoothed,2021-07-24,41.75161438739612
SSR RSI Smoothed,2021-07-25,42.37919362845052
SSR RSI Smoothed,2021-07-26,43.18020694290983
SSR RSI Smoothed,2021-07-27,44.06912603183293
SSR RSI Smoothed,2021-07-28,44.986642083315495
SSR RSI Smoothed,2021-07-29,45.89840289220372
SSR RSI Smoothed,2021-07-30,46.87084462399183
SSR RSI Smoothed,2021-07-31,47.82315622132353
SSR RSI Smoothed,2021-08-01,48.48870552916285
SSR RSI Smoothed,2021-08-02,49.07234745420915
SSR RSI Smoothed,2021-08-03,49.52094205022922
SSR RSI Smoothed,2021-08-04,50.08239143627815
SSR RSI Smoothed,2021-08-05,50.734155737060405
SSR RSI Smoothed,2021-08-06,51.47193322758384
SSR RSI Smoothed,2021-08-07,52.269331765845244
SSR RSI Smoothed,2021-08-08,52.928804053951545
SSR RSI Smoothed,2021-08-09,53.67778961989395
SSR RSI Smoothed,2021-08-10,54.331137916448434
SSR RSI Smoothed,2021-08-11,54.98429046291746
SSR RSI Smoothed,2021-08-12,55.46465000095642
SSR RSI Smoothed,2021-08-13,56.09431202490107
SSR RSI Smoothed,2021-08-14,56.651318158121384
SSR RSI Smoothed,2021-08-15,57.142553323567114
SSR RSI Smoothed,2021-08-16,57.51088600650634
SSR RSI Smoothed,2021-08-17,57.728794759236166
SSR RSI Smoothed,2021-08-18,57.9661719769624
SSR RSI Smoothed,2021-08-19,58.31938539911939
SSR RSI Smoothed,2021-08-20,58.78515658025925
SSR RSI Smoothed,2021-08-21,59.2362092767879
SSR RSI Smoothed,2021-08-22,59.699865857066136
SSR RSI Smoothed,2021-08-23,60.14394401276323
SSR RSI Smoothed,2021-08-24,60.36034440840984
SSR RSI Smoothed,2021-08-25,60.65523094210011
SSR RSI Smoothed,2021-08-26,60.723203169560286
SSR RSI Smoothed,2021-08-27,60.92548371825752
SSR RSI Smoothed,2021-08-28,61.12777983178755
SSR RSI Smoothed,2021-08-29,61.34325448812063
SSR RSI Smoothed,2021-08-30,61.3351434249179
SSR RSI Smoothed,2021-08-31,61.35701353257172
SSR RSI Smoothed,2021-09-01,61.49969969826225
SSR RSI Smoothed,2021-09-02,61.69923083157833
SSR RSI Smoothed,2021-09-03,61.91372795864026
SSR RSI Smoothed,2021-09-04,62.14160678614635
SSR RSI Smoothed,2021-09-05,62.4969732103747
SSR RSI Smoothed,2021-09-06,62.88466541649785
SSR RSI Smoothed,2021-09-07,62.52318187434188
SSR RSI Smoothed,2021-09-08,62.12445883772079
SSR RSI Smoothed,2021-09-09,61.79102409587593
SSR RSI Smoothed,2021-09-10,61.35414846960193
SSR RSI Smoothed,2021-09-11,60.98312138986416
SSR RSI Smoothed,2021-09-12,60.742121994556065
SSR RSI Smoothed,2021-09-13,60.4263413591986
SSR RSI Smoothed,2021-09-14,60.29859061588022
SSR RSI Smoothed,2021-09-15,60.27220947277016
SSR RSI Smoothed,2021-09-16,60.228928107024586
SSR RSI Smoothed,2021-09-17,60.141283976759496
SSR RSI Smoothed,2021-09-18,60.15048477753054
SSR RSI Smoothed,2021-09-19,60.07023044788133
SSR RSI Smoothed,2021-09-20,59.61024821445447
SSR RSI Smoothed,2021-09-21,59.01649070110574
SSR RSI Smoothed,2021-09-22,58.70627096647318
SSR RSI Smoothed,2021-09-23,58.50615500019454
SSR RSI Smoothed,2021-09-24,58.16272148096856
SSR RSI Smoothed,2021-09-25,57.83953201922369
SSR RSI Smoothed,2021-09-26,57.57095635196409
SSR RSI Smoothed,2021-09-27,57.28656052165861
SSR RSI Smoothed,2021-09-28,56.92963026192873
SSR RSI Smoothed,2021-09-29,56.63359733541573
SSR RSI Smoothed,2021-09-30,56.58461937755012
SSR RSI Smoothed,2021-10-01,56.81419904847223
SSR RSI Smoothed,2021-10-02,57.02995236464196
SSR RSI Smoothed,2021-10-03,57.27812316221372
SSR RSI Smoothed,2021-10-04,57.59359384353305
SSR RSI Smoothed,2021-10-05,58.01981356760216
SSR RSI Smoothed,2021-10-06,58.58267855206155
SSR RSI Smoothed,2021-10-07,58.98511773852206
SSR RSI Smoothed,2021-10-08,59.38673427987918
SSR RSI Smoothed,2021-10-09,59.827804375454754
SSR RSI Smoothed,2021-10-10,60.241574147491995
SSR RSI Smoothed,2021-10-11,60.74602488777785
SSR RSI Smoothed,2021-10-12,61.15534222229034
SSR RSI Smoothed,2021-10-13,61.60975749173633
SSR RSI Smoothed,2021-10-14,62.05766129858493
SSR RSI Smoothed,2021-10-15,62.632947210889434
SSR RSI Smoothed,2021-10-16,63.166788663062455
SSR RSI Smoothed,2021-10-17,63.7094781310027
SSR RSI Smoothed,2021-10-18,64.26039582645402
SSR RSI Smoothed,2021-10-19,64.86645080206947
SSR RSI Smoothed,2021-10-20,65.49487815997716
SSR RSI Smoothed,2021-10-21,65.74005407345513
SSR RSI Smoothed,2021-10-22,65.84818282593713
SSR RSI Smoothed,2021-10-23,65.98421199108195
SSR RSI Smoothed,2021-10-24,66.10164870808306
SSR RSI Smoothed,2021-10-25,66.31733372181736
SSR RSI Smoothed,2021-10-26,66.2920035099585
SSR RSI Smoothed,2021-10-27,66.12080296857064
SSR RSI Smoothed,2021-10-28,66.06708100811004
SSR RSI Smoothed,2021-10-29,66.0988950435745
SSR RSI Smoothed,2021-10-30,66.09267327890451
SSR RSI Smoothed,2021-10-31,66.07490054228823
SSR RSI Smoothed,2021-11-01,66.04532613601741
SSR RSI Smoothed,2021-11-02,66.09121648509425
SSR RSI Smoothed,2021-11-03,66.13666626083975
SSR RSI Smoothed,2021-11-04,65.98753451105205
SSR RSI Smoothed,2021-11-05,65.81034446372075
SSR RSI Smoothed,2021-11-06,65.6484393571853
SSR RSI Smoothed,2021-11-07,65.61217129650953
SSR RSI Smoothed,2021-11-08,65.77769401741119
SSR RSI Smoothed,2021-11-09,65.89370296704355
SSR RSI Smoothed,2021-11-10,65.78610527281467
SSR RSI Smoothed,2021-11-11,65.70653379548311
SSR RSI Smoothed,2021-11-12,65.5707957589392
SSR RSI Smoothed,2021-11-13,65.4688508718717
SSR RSI Smoothed,2021-11-14,65.42455925050493
SSR RSI Smoothed,2021-11-15,65.2483190243226
SSR RSI Smoothed,2021-11-16,64.7282306058172
SSR RSI Smoothed,2021-11-17,64.21444874573001
SSR RSI Smoothed,2021-11-18,63.47473954993258
SSR RSI Smoothed,2021-11-19,62.87232845432915
SSR RSI Smoothed,2021-11-20,62.43744631275264
SSR RSI Smoothed,2021-11-21,61.96709106638873
SSR RSI Smoothed,2021-11-22,61.329463341570275
SSR RSI Smoothed,2021-11-23,60.84134525697328
SSR RSI Smoothed,2021-11-24,60.33001579868518
SSR RSI Smoothed,2021-11-25,59.997878822817995
SSR RSI Smoothed,2021-11-26,59.334816559141586
SSR RSI Smoothed,2021-11-27,58.76211585616701
SSR RSI Smoothed,2021-11-28,58.40138964432488
SSR RSI Smoothed,2021-11-29,58.09553924521625
SSR RSI Smoothed,2021-11-30,57.771368855035206
SSR RSI Smoothed,2021-12-01,57.455841773966014
SSR RSI Smoothed,2021-12-02,57.10707557661751
SSR RSI Smoothed,2021-12-03,56.582070853946625
SSR RSI Smoothed,2021-12-04,55.8360514219647
SSR RSI Smoothed,2021-12-05,55.09470481516599
SSR RSI Smoothed,2021-12-06,54.4954462114797
SSR RSI Smoothed,2021-12-07,53.89427451854871
SSR RSI Smoothed,2021-12-08,53.303504508916305
SSR RSI Smoothed,2021-12-09,52.613099537897874
SSR RSI Smoothed,2021-12-10,51.91548872889628
SSR RSI Smoothed,2021-12-11,51.41622200991114
SSR RSI Smoothed,2021-12-12,51.00537958107834
SSR RSI Smoothed,2021-12-13,50.44543716569698
SSR RSI Smoothed,2021-12-14,50.02468511948944
SSR RSI Smoothed,2021-12-15,49.628195729049544
SSR RSI Smoothed,2021-12-16,49.18197358764232
SSR RSI Smoothed,2021-12-17,48.67962474711149
SSR RSI Smoothed,2021-12-18,48.24671570050644
SSR RSI Smoothed,2021-12-19,47.82607092997868
SSR RSI Smoothed,2021-12-20,47.424684260828684
SSR RSI Smoothed,2021-12-21,47.25130431359132
SSR RSI Smoothed,2021-12-22,47.05324810463754
SSR RSI Smoothed,2021-12-23,47.10429502431021
SSR RSI Smoothed,2021-12-24,47.151577971180984
SSR RSI Smoothed,2021-12-25,47.17732781600214
SSR RSI Smoothed,2021-12-26,47.22285597459185
SSR RSI Smoothed,2021-12-27,47.22958398363671
SSR RSI Smoothed,2021-12-28,46.9746493011188
SSR RSI Smoothed,2021-12-29,46.65499044952105
SSR RSI Smoothed,2021-12-30,46.41494591381045
SSR RSI Smoothed,2021-12-31,46.11547024426575
SSR RSI Smoothed,2022-01-01,45.95834891274365
SSR RSI Smoothed,2022-01-02,45.787263294236816
SSR RSI Smoothed,2022-01-03,45.55289462872818
SSR RSI Smoothed,2022-01-04,45.284022004255114
SSR RSI Smoothed,2022-01-05,44.859488355671445
SSR RSI Smoothed,2022-01-06,44.41928383842883
SSR RSI Smoothed,2022-01-07,43.91193362283992
SSR RSI Smoothed,2022-01-08,43.45495008913305
SSR RSI Smoothed,2022-01-09,43.04204544914195
SSR RSI Smoothed,2022-01-10,42.630674126458175
SSR RSI Smoothed,2022-01-11,42.3799253376036
SSR RSI Smoothed,2022-01-12,42.288644749681936
SSR RSI Smoothed,2022-01-13,42.07705237097227
SSR RSI Smoothed,2022-01-14,41.92560220774009
SSR RSI Smoothed,2022-01-15,41.79300409034112
SSR RSI Smoothed,2022-01-16,41.65779878425202
SSR RSI Smoothed,2022-01-17,41.43709940601982
SSR RSI Smoothed,2022-01-18,41.25704018405529
SSR RSI Smoothed,2022-01-19,41.01134280802319
SSR RSI Smoothed,2022-01-20,40.67997329694288
SSR RSI Smoothed,2022-01-21,40.09977916099485
SSR RSI Smoothed,2022-01-22,39.494191256041155
SSR RSI Smoothed,2022-01-23,39.11170149955422
SSR RSI Smoothed,2022-01-24,38.778256107547186
SSR RSI Smoothed,2022-01-25,38.48097170077443
SSR RSI Smoothed,2022-01-26,38.171095461061384
SSR RSI Smoothed,2022-01-27,37.8760071073156
SSR RSI Smoothed,2022-01-28,37.713619316222925
SSR RSI Smoothed,2022-01-29,37.61373103225792
SSR RSI Smoothed,2022-01-30,37.50453993704793
SSR RSI Smoothed,2022-01-31,37.46625112185406
SSR RSI Smoothed,2022-02-01,37.472184900724955
SSR RSI Smoothed,2022-02-02,37.27990896093589
SSR RSI Smoothed,2022-02-03,37.089039343558646
SSR RSI Smoothed,2022-02-04,37.49170917636287
SSR RSI Smoothed,2022-02-05,37.92230048729401
SSR RSI Smoothed,2022-02-06,38.431822816433225
SSR RSI Smoothed,2022-02-07,39.059880587301485
SSR RSI Smoothed,2022-02-08,39.68120784030193
SSR RSI Smoothed,2022-02-09,40.29747822119724
SSR RSI Smoothed,2022-02-10,40.72090337068214
SSR RSI Smoothed,2022-02-11,40.96603565827256
SSR RSI Smoothed,2022-02-12,41.19100378805541
SSR RSI Smoothed,2022-02-13,41.416442010342784
SSR RSI Smoothed,2022-02-14,41.700822454227385
SSR RSI Smoothed,2022-02-15,42.19440720107667
SSR RSI Smoothed,2022-02-16,42.61253562621166
SSR RSI Smoothed,2022-02-17,42.61610810821302
SSR RSI Smoothed,2022-02-18,42.569397862070524
SSR RSI Smoothed,2022-02-19,42.534589183270754
SSR RSI Smoothed,2022-02-20,42.36744659439868
SSR RSI Smoothed,2022-02-21,42.078664935859294
SSR RSI Smoothed,2022-02-22,41.95538206935166
SSR RSI Smoothed,2022-02-23,41.76988480878429
SSR RSI Smoothed,2022-02-24,41.70972904343296
SSR RSI Smoothed,2022-02-25,41.8009988576536
SSR RSI Smoothed,2022-02-26,41.87155335991654
SSR RSI Smoothed,2022-02-27,41.81305437019951
SSR RSI Smoothed,2022-02-28,42.28868298702032
SSR RSI Smoothed,2022-03-01,42.83471932228468
SSR RSI Smoothed,2022-03-02,43.34442497709971
SSR RSI Smoothed,2022-03-03,43.70056081664798
SSR RSI Smoothed,2022-03-04,43.777299879895494
SSR RSI Smoothed,2022-03-05,43.88250637696489
SSR RSI Smoothed,2022-03-06,43.914543974776045
SSR RSI Smoothed,2022-03-07,43.91465781692487
SSR RSI Smoothed,2022-03-08,43.98585496735153
SSR RSI Smoothed,2022-03-09,44.34092135289397
SSR RSI Smoothed,2022-03-10,44.47744230005413
SSR RSI Smoothed,2022-03-11,44.56886075306618
SSR RSI Smoothed,2022-03-12,44.67655416907628
SSR RSI Smoothed,2022-03-13,44.69399198215769
SSR RSI Smoothed,2022-03-14,44.884959183385305
SSR RSI Smoothed,2022-03-15,45.05593005482128
SSR RSI Smoothed,2022-03-16,45.377336398871805
SSR RSI Smoothed,2022-03-17,45.67777371241157
SSR RSI Smoothed,2022-03-18,46.04256143219645
SSR RSI Smoothed,2022-03-19,46.43252395852141
SSR RSI Smoothed,2022-03-20,46.7158957988445
SSR RSI Smoothed,2022-03-21,46.980494118175756
SSR RSI Smoothed,2022-03-22,47.374524538769805
SSR RSI Smoothed,2022-03-23,47.77610580650279
SSR RSI Smoothed,2022-03-24,48.278616159696014
SSR RSI Smoothed,2022-03-25,48.81601760772142
SSR RSI Smoothed,2022-03-26,49.35551754581113
SSR RSI Smoothed,2022-03-27,50.03415255542457
SSR RSI Smoothed,2022-03-28,50.725079171636274
SSR RSI Smoothed,2022-03-29,51.416560714166806
SSR RSI Smoothed,2022-03-30,51.997132850372765
SSR RSI Smoothed,2022-03-31,52.335560102138245
SSR RSI Smoothed,2022-04-01,52.7140722775727
SSR RSI Smoothed,2022-04-02,53.04519337634695
SSR RSI Smoothed,2022-04-03,53.41607113666428
SSR RSI Smoothed,2022-04-04,53.80570964388603
SSR RSI Smoothed,2022-04-05,54.03517023740831
SSR RSI Smoothed,2022-04-06,53.95132726794357
SSR RSI Smoothed,2022-04-07,53.913774557964274
SSR RSI Smoothed,2022-04-08,53.71872600716521
SSR RSI Smoothed,2022-04-09,53.58307843166707
SSR RSI Smoothed,2022-04-10,53.4064006327212
SSR RSI Smoothed,2022-04-11,52.96437569653544
SSR RSI Smoothed,2022-04-12,52.62898655506969
SSR RSI Smoothed,2022-04-13,52.46562827167569
SSR RSI Smoothed,2022-04-14,52.19210063887549
SSR RSI Smoothed,2022-04-15,52.01478957381
SSR RSI Smoothed,2022-04-16,51.837883342830416
SSR RSI Smoothed,2022-04-17,51.593256783088485
SSR RSI Smoothed,2022-04-18,51.5200809254913
SSR RSI Smoothed,2022-04-19,51.535857328774135
SSR RSI Smoothed,2022-04-20,51.564044488615984
SSR RSI Smoothed,2022-04-21,51.47456202307964
SSR RSI Smoothed,2022-04-22,51.29893124669417
SSR RSI Smoothed,2022-04-23,51.12210586608985
SSR RSI Smoothed,2022-04-24,50.959886055337016
SSR RSI Smoothed,2022-04-25,50.96963282020431
SSR RSI Smoothed,2022-04-26,50.68923966895179
SSR RSI Smoothed,2022-04-27,50.60282592712994
SSR RSI Smoothed,2022-04-28,50.60705122516788
SSR RSI Smoothed,2022-04-29,50.47831678864032
SSR RSI Smoothed,2022-04-30,50.265625410719416
SSR RSI Smoothed,2022-05-01,50.18348467931339
SSR RSI Smoothed,2022-05-02,50.12922834565967
SSR RSI Smoothed,2022-05-03,49.99506442229235
SSR RSI Smoothed,2022-05-04,50.14701958225895
SSR RSI Smoothed,2022-05-05,49.95533875366739
SSR RSI Smoothed,2022-05-06,49.75435319599112
SSR RSI Smoothed,2022-05-07,49.522308651683446
SSR RSI Smoothed,2022-05-08,49.17933174969663
SSR RSI Smoothed,2022-05-09,48.59182739095989
SSR RSI Smoothed,2022-05-10,48.12169382961503
SSR RSI Smoothed,2022-05-11,47.54084640110366
SSR RSI Smoothed,2022-05-12,47.086554332697396
SSR RSI Smoothed,2022-05-13,46.67677266850705
SSR RSI Smoothed,2022-05-14,46.505819594874055
SSR RSI Smoothed,2022-05-15,46.48248731416099
SSR RSI Smoothed,2022-05-16,46.34736739988348
SSR RSI Smoothed,2022-05-17,46.28895796284535
SSR RSI Smoothed,2022-05-18,46.09747040179226
SSR RSI Smoothed,2022-05-19,46.08439383933469
SSR RSI Smoothed,2022-05-20,45.991711685744654
SSR RSI Smoothed,2022-05-21,45.938174189432516
SSR RSI Smoothed,2022-05-22,46.00399813104996
SSR RSI Smoothed,2022-05-23,45.96181212623486
SSR RSI Smoothed,2022-05-24,45.99767691390414
SSR RSI Smoothed,2022-05-25,46.037204563958504
SSR RSI Smoothed,2022-05-26,46.07436702164352
SSR RSI Smoothed,2022-05-27,46.03942993275687
SSR RSI Smoothed,2022-05-28,46.08391263530045
SSR RSI Smoothed,2022-05-29,46.20541671552561
SSR RSI Smoothed,2022-05-30,46.6021645632171
SSR RSI Smoothed,2022-05-31,47.00256560094802
SSR RSI Smoothed,2022-06-01,47.14042913985492
SSR RSI Smoothed,2022-06-02,47.37037164054626
SSR RSI Smoothed,2022-06-03,47.50689032114864
SSR RSI Smoothed,2022-06-04,47.671630448189525
SSR RSI Smoothed,2022-06-05,47.86291250839974
SSR RSI Smoothed,2022-06-06,48.22474767756717
SSR RSI Smoothed,2022-06-07,48.57683354341369
SSR RSI Smoothed,2022-06-08,48.79274585819545
SSR RSI Smoothed,2022-06-09,48.999058124884506
SSR RSI Smoothed,2022-06-10,49.05531693518618
SSR RSI Smoothed,2022-06-11,49.02589754605666
SSR RSI Smoothed,2022-06-12,48.814251068628074
SSR RSI Smoothed,2022-06-13,48.23933014676427
SSR RSI Smoothed,2022-06-14,47.67359890122799
SSR RSI Smoothed,2022-06-15,47.20749155414081
SSR RSI Smoothed,2022-06-16,46.61264789709462
SSR RSI Smoothed,2022-06-17,46.074851050040216
SSR RSI Smoothed,2022-06-18,45.46885465719694
SSR RSI Smoothed,2022-06-19,45.126694411418484
SSR RSI Smoothed,2022-06-20,45.04661615038931
SSR RSI Smoothed,2022-06-21,44.98604283888277
SSR RSI Smoothed,2022-06-22,44.86798198545646
SSR RSI Smoothed,2022-06-23,44.91812076095021
SSR RSI Smoothed,2022-06-24,45.002725561997764
SSR RSI Smoothed,2022-06-25,45.11732453930444
SSR RSI Smoothed,2022-06-26,45.18772895005221
SSR RSI Smoothed,2022-06-27,45.2273240334138
SSR RSI Smoothed,2022-06-28,45.212090657003515
SSR RSI Smoothed,2022-06-29,45.178577626844806
SSR RSI Smoothed,2022-06-30,45.054431641092336
SSR RSI Smoothed,2022-07-01,44.94309727526165
SSR RSI Smoothed,2022-07-02,44.83023558506153
SSR RSI Smoothed,2022-07-03,44.763024364256346
SSR RSI Smoothed,2022-07-04,44.90975692836423
SSR RSI Smoothed,2022-07-05,45.061379704700634
SSR RSI Smoothed,2022-07-06,45.301920410929945
SSR RSI Smoothed,2022-07-07,45.737687617646834
SSR RSI Smoothed,2022-07-08,46.2051632764617
SSR RSI Smoothed,2022-07-09,46.62372612042066
SSR RSI Smoothed,2022-07-10,46.868559488020225
SSR RSI Smoothed,2022-07-11,46.93948108142492
SSR RSI Smoothed,2022-07-12,46.91241972110618
SSR RSI Smoothed,2022-07-13,47.063654346437055
SSR RSI Smoothed,2022-07-14,47.29865309792197
SSR RSI Smoothed,2022-07-15,47.6047357008904
SSR RSI Smoothed,2022-07-16,47.97560666658205
SSR RSI Smoothed,2022-07-17,48.265773019240854
SSR RSI Smoothed,2022-07-18,48.77548075831781
SSR RSI Smoothed,2022-07-19,49.40369494675596
SSR RSI Smoothed,2022-07-20,50.012318294415614
SSR RSI Smoothed,2022-07-21,50.586057536346615
SSR RSI Smoothed,2022-07-22,51.03906215047369
SSR RSI Smoothed,2022-07-23,51.438101728026865
SSR RSI Smoothed,2022-07-24,51.86164313158506
SSR RSI Smoothed,2022-07-25,51.98804342691649
SSR RSI Smoothed,2022-07-26,52.05518479036681
SSR RSI Smoothed,2022-07-27,52.40784607806803
SSR RSI Smoothed,2022-07-28,52.869898384101134
SSR RSI Smoothed,2022-07-29,53.33904751385635
SSR RSI Smoothed,2022-07-30,53.731869744161806
SSR RSI Smoothed,2022-07-31,54.06265206380592
SSR RSI Smoothed,2022-08-01,54.391310186473795
SSR RSI Smoothed,2022-08-02,54.64310082756589
SSR RSI Smoothed,2022-08-03,54.79688156142829
SSR RSI Smoothed,2022-08-04,54.91921694674158
SSR RSI Smoothed,2022-08-05,55.16390696860749
SSR RSI Smoothed,2022-08-06,55.34480825046087
SSR RSI Smoothed,2022-08-07,55.56290274467878
SSR RSI Smoothed,2022-08-08,55.90457782160843
SSR RSI Smoothed,2022-08-09,56.06624653967311
SSR RSI Smoothed,2022-08-10,56.35293798700113
SSR RSI Smoothed,2022-08-11,56.642193958414495
SSR RSI Smoothed,2022-08-12,57.00817526161085
SSR RSI Smoothed,2022-08-13,57.37568354791712
SSR RSI Smoothed,2022-08-14,57.71107566954899
SSR RSI Smoothed,2022-08-15,57.95533044459963
SSR RSI Smoothed,2022-08-16,58.12432700733297
SSR RSI Smoothed,2022-08-17,58.11475220462129
SSR RSI Smoothed,2022-08-18,58.087816733721965
SSR RSI Smoothed,2022-08-19,57.50510143715021
SSR RSI Smoothed,2022-08-20,57.021223080469554
SSR RSI Smoothed,2022-08-21,56.688048823757086
SSR RSI Smoothed,2022-08-22,56.321403125745135
SSR RSI Smoothed,2022-08-23,56.03911368171331
SSR RSI Smoothed,2022-08-24,55.75346216084007
SSR RSI Smoothed,2022-08-25,55.54413104953383
SSR RSI Smoothed,2022-08-26,55.053191437276475
SSR RSI Smoothed,2022-08-27,54.550783786692776
SSR RSI Smoothed,2022-08-28,54.01161883614644
SSR RSI Smoothed,2022-08-29,53.68506868393833
SSR RSI Smoothed,2022-08-30,53.27953973576752
SSR RSI Smoothed,2022-08-31,52.966566608330474
SSR RSI Smoothed,2022-09-01,52.71071217825083
SSR RSI Smoothed,2022-09-02,52.438470308933695
SSR RSI Smoothed,2022-09-03,52.15352032055544
SSR RSI Smoothed,2022-09-04,51.96008715275243
SSR RSI Smoothed,2022-09-05,51.741566697421206
SSR RSI Smoothed,2022-09-06,51.29943598034434
SSR RSI Smoothed,2022-09-07,51.04066347683829
SSR RSI Smoothed,2022-09-08,50.80556657320714
SSR RSI Smoothed,2022-09-09,51.093426224946754
SSR RSI Smoothed,2022-09-10,51.44368632519733
SSR RSI Smoothed,2022-09-11,51.79677138054113
SSR RSI Smoothed,2022-09-12,52.25496189903703
SSR RSI Smoothed,2022-09-13,52.17489717795465
SSR RSI Smoothed,2022-09-14,52.12510178869058
SSR RSI Smoothed,2022-09-15,51.956481582990136
SSR RSI Smoothed,2022-09-16,51.820185746725834
SSR RSI Smoothed,2022-09-17,51.7840788678571
SSR RSI Smoothed,2022-09-18,51.62360704068402
SSR RSI Smoothed,2022-09-19,51.50289541936873
SSR RSI Smoothed,2022-09-20,51.254578100891564
SSR RSI Smoothed,2022-09-21,50.96145418182361
SSR RSI Smoothed,2022-09-22,50.903916690022236
SSR RSI Smoothed,2022-09-23,50.84780985501274
SSR RSI Smoothed,2022-09-24,50.71501718839308
SSR RSI Smoothed,2022-09-25,50.574843424224625
SSR RSI Smoothed,2022-09-26,50.56931788466671
SSR RSI Smoothed,2022-09-27,50.5574025961884
SSR RSI Smoothed,2022-09-28,50.66245294466691
SSR RSI Smoothed,2022-09-29,50.814230828870095
SSR RSI Smoothed,2022-09-30,50.955342112571195
SSR RSI Smoothed,2022-10-01,51.07009066317977
SSR RSI Smoothed,2022-10-02,51.097748143346465
SSR RSI Smoothed,2022-10-03,51.31783418827414
SSR RSI Smoothed,2022-10-04,51.692046685788924
SSR RSI Smoothed,2022-10-05,52.004317773388685
SSR RSI Smoothed,2022-10-06,52.24056680920046
SSR RSI Smoothed,2022-10-07,52.33354469434928
SSR RSI Smoothed,2022-10-08,52.406654901518564
SSR RSI Smoothed,2022-10-09,52.506279444202434
SSR RSI Smoothed,2022-10-10,52.53707516092125
SSR RSI Smoothed,2022-10-11,52.554962147070874
SSR RSI Smoothed,2022-10-12,52.6583781868737
SSR RSI Smoothed,2022-10-13,52.85846722129589
SSR RSI Smoothed,2022-10-14,53.009402940539864
SSR RSI Smoothed,2022-10-15,53.146143505048606
SSR RSI Smoothed,2022-10-16,53.381399226780175
SSR RSI Smoothed,2022-10-17,53.73034146538609
SSR RSI Smoothed,2022-10-18,53.98035648322257
SSR RSI Smoothed,2022-10-19,54.15918848851139
SSR RSI Smoothed,2022-10-20,54.341430687602234
SSR RSI Smoothed,2022-10-21,54.61272421666465
SSR RSI Smoothed,2022-10-22,54.91425182783677
SSR RSI Smoothed,2022-10-23,55.34422041297839
SSR RSI Smoothed,2022-10-24,55.58724474387938
SSR RSI Smoothed,2022-10-25,56.05222161542075
SSR RSI Smoothed,2022-10-26,56.65250805730327
SSR RSI Smoothed,2022-10-27,57.02702893385558
SSR RSI Smoothed,2022-10-28,57.462682355301254
SSR RSI Smoothed,2022-10-29,57.93530036346348
SSR RSI Smoothed,2022-10-30,58.334866587832074
SSR RSI Smoothed,2022-10-31,58.64842018918228
SSR RSI Smoothed,2022-11-01,58.962977117086524
SSR RSI Smoothed,2022-11-02,59.13573098305297
SSR RSI Smoothed,2022-11-03,59.32886888675752
SSR RSI Smoothed,2022-11-04,59.75063327472833
SSR RSI Smoothed,2022-11-05,60.197599780241966
SSR RSI Smoothed,2022-11-06,60.47675985864111
SSR RSI Smoothed,2022-11-07,60.543589304458166
